PlayerID,MLBAMID,Player,Age,B,Pos,Tm,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,OPS,R$,5x5,12$,15$,BB%,Ct%,Eye,PX,xPX,HCTX,SPD,rSPD,G%,L%,F%,XBA,BA,RCG,RAR,BPV,PAvsRH,PAvsLH,AVGvsRH,AVGvsLH,OBPvsRH,OBPvsLH,SLGvsRH,SLGvsLH,OPSvsRH,OPSvsLH
4779,606299,"Peraza, Jose ",22,R,6o84,CIN,241,25,78,8,2,3,25,7,33,21,10,324,352,411,762,17,13,1,6,3,86,0.21,49,55,75,142,157,43,28,29,271,30,4.9,2.1,34,199,57,328,308,352,351,402,442,754,793
4122,541650,"Perez, Hernan ",25,R,5o94,MIL,404,50,110,18,3,13,56,18,94,34,7,272,302,428,730,26,22,12,16,4,77,0.19,94,97,99,116,147,43,20,36,250,30,4.7,-2.4,27,277,153,269,278,303,301,396,486,699,787
5308,570639,"Perez, Yefri ",25,B,6,MIA,3,5,2,1,0,0,0,0,1,4,2,667,667,1000,1667,0,0,0,0,0,67,0,334,-24,135,125,836,100,0,0,467,15,0,-0.4,174,3,0,667,0,667,0,1000,0,1667,0
4611,607054,"Peterson, Jace ",26,L,4o7,ATL,350,45,89,16,1,7,29,52,69,5,5,254,350,366,715,3,4,-6,-1,13,80,0.75,70,69,82,96,56,58,19,24,257,55,4.2,-5,33,350,58,254,255,355,316,385,255,740,571
4765,502054,"Pham, Thomas ",28,R,o87,STL,159,26,36,7,0,9,17,20,71,2,2,226,324,440,764,-0,-1,-11,-6,11,55,0.28,173,126,96,97,58,45,25,30,227,25,4.4,0.5,13,111,72,240,206,336,306,448,429,784,734
377,408252,"Phillips, Brandon ",35,R,4,CIN,550,74,160,34,1,11,64,18,68,14,8,291,320,416,736,20,20,12,15,3,88,0.26,75,66,95,85,69,46,21,32,278,40,4.5,-2.9,44,449,135,302,256,331,281,430,372,761,654
357,150229,"Pierzynski, A.J. ",39,L,2,ATL,247,15,54,15,0,2,23,6,29,1,0,219,243,304,547,-5,-6,-16,-10,2,88,0.21,57,69,94,48,49,50,20,30,261,55,2.4,-13.3,20,222,37,238,108,266,108,338,108,604,216
3875,444489,"Pina, Manny ",29,R,2,MIL,71,4,18,4,0,2,12,10,15,0,1,254,346,394,740,-3,-4,-16,-10,12,79,0.67,90,118,97,65,3,36,16,48,220,40,4.4,0,34,50,31,283,200,340,355,500,200,840,555
4772,517369,"Pirela, Jose ",26,R,4,SD,39,2,6,2,0,0,0,1,9,0,1,154,175,205,380,-6,-7,-19,-13,2,77,0.11,45,84,91,90,18,53,7,40,179,45,0.9,-5.2,-21,32,9,133,222,161,222,167,333,328,556
4599,572039,"Piscotty, Stephen ",25,R,o978,STL,582,86,159,35,3,22,85,51,133,7,5,273,343,457,800,19,20,14,16,8,77,0.38,114,105,100,116,77,44,20,36,264,35,5.2,8.3,52,478,170,265,297,323,400,426,552,748,952
4471,608700,"Plawecki, Kevin  ",25,R,2,NYM,132,6,26,6,0,1,11,17,33,0,0,197,298,265,563,-7,-7,-18,-12,11,75,0.52,52,44,58,88,0,56,17,27,187,40,2.4,-8.1,-6,113,38,177,250,301,289,229,361,530,651
4403,570256,"Polanco, Gregory ",24,L,o97,PIT,527,79,136,34,4,22,86,53,119,17,6,258,323,463,786,20,20,14,16,9,77,0.45,125,110,112,84,77,39,24,37,274,50,5.1,7.1,55,478,109,261,245,325,312,462,469,786,781
3951,572041,"Pollock, A.J. ",28,R,8o,ARI,41,9,10,0,0,2,4,5,8,4,0,244,326,390,716,-1,-3,-15,-9,11,80,0.63,71,119,89,120,157,42,9,48,209,45,4.9,0.3,39,36,10,273,125,333,300,455,125,788,425
3180,457763,"Posey, Buster ",29,R,23,SF,539,82,155,33,2,14,80,64,68,6,1,288,362,434,796,17,18,12,14,10,87,0.94,84,111,128,93,83,49,22,30,289,65,5.7,19.2,67,428,186,277,312,341,409,411,490,752,899
2240,445988,"Prado, Martin M",32,R,5,MIA,600,70,183,37,3,8,75,49,69,2,2,305,359,417,775,18,17,10,13,7,88,0.71,68,67,102,98,51,47,25,28,288,55,5.4,7.2,55,512,146,274,424,318,500,377,568,695,1068
4319,624577,"Puig, Yasiel ",25,R,o9,LA,334,45,88,14,2,11,45,24,74,5,2,263,323,416,740,7,7,-2,2,7,78,0.32,91,90,99,98,78,48,16,35,247,35,4.5,-1.9,29,237,131,265,261,329,313,386,471,715,784
4494,596451,"Quinn, Roman ",23,B,o7,PHI,57,10,15,4,0,0,6,8,19,5,1,263,373,333,706,-1,-2,-14,-8,12,67,0.42,70,50,47,137,157,57,22,22,225,25,4.4,-0.4,-10,51,18,238,333,347,444,286,467,633,911
1893,430605,"Raburn, Ryan ",35,R,o70,COL,223,30,49,10,2,9,30,28,80,0,0,220,309,404,712,-3,-2,-11,-6,11,64,0.35,130,148,100,117,0,46,16,38,220,25,4,-3.9,19,138,118,213,229,268,356,346,479,615,835
3490,467092,"Ramos, Wilson ",28,R,2,WAS,482,58,148,25,0,22,80,35,79,0,0,307,354,496,850,20,18,12,14,7,84,0.44,105,97,120,54,0,54,20,25,280,40,6.5,26.8,50,409,114,301,330,347,377,459,631,806,1008
4489,592663,"Realmuto, Jacob ",25,R,2,MIA,509,60,154,31,0,11,48,28,100,12,4,303,343,428,771,19,18,9,13,5,80,0.28,82,86,97,102,88,49,20,30,261,30,5.3,12.4,30,446,99,322,215,361,263,445,355,806,617
3892,489232,"Recker, Anthony ",32,R,2,ATL,90,6,25,8,0,2,15,16,22,1,0,278,394,433,828,-1,-3,-14,-8,14,76,0.73,113,182,119,61,63,30,22,48,247,40,6,4.1,42,83,29,273,292,387,414,424,458,812,872
3312,502210,"Reddick, Josh ",29,L,9o,LA,398,53,112,17,1,10,37,39,56,8,3,281,345,405,749,11,10,1,5,9,86,0.7,69,90,106,120,98,41,22,37,261,50,4.9,2.6,55,334,104,322,155,386,212,485,155,871,366
5086,605439,"Reed, Michael ",23,R,o,MIL,22,3,4,0,0,0,0,2,7,1,0,182,250,182,432,-5,-6,-18,-11,8,68,0.29,0,-24,0,93,108,80,20,0,220,40,1.6,-2.1,-80,17,7,188,167,235,286,188,167,423,452
5344,573113,"Renda, Tony ",25,R,4,CIN,60,4,11,2,0,0,3,5,11,0,0,183,246,217,463,-5,-7,-18,-12,7,82,0.45,27,38,65,95,0,56,21,23,225,60,1.7,-5.8,-5,53,14,196,143,275,143,217,214,492,357
4346,543685,"Rendon, Anthony ",26,R,54,WAS,567,91,153,38,2,20,85,65,117,12,6,270,348,450,797,19,20,15,17,10,79,0.56,111,116,117,107,83,36,21,44,258,40,5.3,5.7,60,519,128,268,276,335,398,457,419,792,817
5083,592669,"Renfroe, Hunter ",24,R,9o,SD,35,8,13,3,0,4,14,1,5,0,0,371,389,800,1189,0,-2,-13,-7,3,86,0.2,223,125,93,81,0,43,13,43,357,40,12.6,6.9,153,26,10,385,333,385,400,808,778,1192,1178
3609,519184,"Revere, Ben ",28,L,o78,WAS,350,44,76,9,7,2,24,18,34,14,5,217,260,300,560,-0,1,-9,-4,5,90,0.53,41,56,74,159,157,55,18,27,271,70,2.5,-21.4,53,310,65,220,203,260,262,302,288,562,550
2515,408314,"Reyes, Jose B",33,B,65,NYM,255,45,68,13,4,8,24,23,49,9,2,267,326,443,769,6,6,-3,1,8,81,0.47,101,101,95,130,128,35,22,43,255,45,5.1,2.2,61,222,57,239,380,293,456,371,740,664,1196
2639,448602,"Reynolds, Mark A",32,R,35,COL,393,61,111,24,0,14,53,42,112,1,2,282,356,450,806,10,10,3,6,10,71,0.38,115,99,84,92,33,42,26,33,256,25,5.5,2.2,27,305,136,297,250,367,331,498,342,865,673
4767,608703,"Reynolds, Matt ",25,R,6,NYM,89,11,20,8,0,3,13,4,34,0,1,225,266,416,682,-3,-4,-15,-9,4,62,0.12,161,85,75,88,7,55,24,22,252,30,3.3,-3.4,13,68,28,194,296,242,321,323,630,565,951
1109,425784,"Rivera, Rene ",32,R,2,NYM,185,12,41,4,0,6,26,16,54,0,0,222,291,341,632,-3,-4,-14,-9,8,71,0.3,74,96,90,54,0,47,21,32,206,30,3.2,-6.9,-23,165,42,200,314,256,429,300,514,556,943
5350,608061,"Rivera, T.J. ",27,R,4,NYM,105,10,35,4,1,3,16,3,17,0,0,333,345,476,821,2,-0,-11,-6,3,84,0.18,78,92,92,125,0,42,24,34,269,25,6.4,3.9,43,78,35,386,229,397,229,600,229,997,457
5056,592680,"Rivera, Yadiel ",24,R,54,MIL,66,12,14,4,0,0,3,2,20,0,0,212,235,273,508,-5,-6,-17,-11,3,70,0.1,58,114,98,121,0,56,13,31,201,25,2.1,-5.1,-30,44,27,214,208,214,269,262,292,476,561
3784,519203,"Rizzo, Anthony ",26,L,3,CHC,583,94,170,43,4,32,109,74,108,3,5,292,385,544,928,26,26,22,23,11,81,0.69,145,120,113,72,31,38,20,41,293,55,7.1,28.4,88,471,205,305,261,393,366,577,466,970,832
3790,519208,"Robinson, Clint ",31,L,3o7,WAS,196,16,46,4,0,5,26,20,38,0,0,235,305,332,637,-2,-3,-13,-8,9,81,0.53,54,75,96,68,0,47,16,37,206,40,3.4,-10,6,190,34,223,300,296,353,337,300,634,653
619,121347,"Rodriguez, Alex ",40,R,0,FAA,225,19,45,7,0,9,31,14,67,3,0,200,247,351,598,-3,-3,-13,-8,6,70,0.21,96,90,83,69,73,46,19,35,225,40,2.8,-18.8,-7,160,83,195,211,237,265,336,382,573,647
2895,446481,"Rodriguez, Sean ",31,R,3o46957,PIT,300,49,81,16,1,18,56,33,102,2,1,270,349,510,859,9,9,2,5,10,66,0.32,164,167,115,87,61,40,24,36,258,25,6.1,9.3,43,248,94,265,286,324,415,507,519,831,934
4755,595386,"Rogers, Jason ",28,R,3,PIT,25,2,2,0,1,0,2,7,9,0,0,80,303,160,463,0,0,-19,-13,21,64,0.78,42,23,16,98,0,81,6,13,184,50,1.2,-3.4,-36,15,18,0,143,267,333,0,286,267,619
4569,500743,"Rojas, Miguel ",27,R,4365,MIA,194,27,48,12,0,1,14,11,27,2,1,247,288,325,613,-3,-2,-13,-7,5,86,0.41,55,37,70,97,71,54,20,26,266,55,3.1,-10.5,30,155,59,234,281,287,293,292,404,579,697
467,276519,"Rollins, Jimmy ",37,B,6,FAA,149,25,33,8,1,2,8,16,33,5,2,221,295,329,624,-3,-3,-13,-8,10,78,0.48,72,55,65,115,104,48,16,36,234,50,3.2,-5.8,25,140,26,181,455,250,538,252,773,502,1311
5336,602922,"Rondon, Jose ",22,R,6,SD,25,1,3,0,0,0,1,1,4,0,0,120,154,120,274,-5,-7,-19,-12,4,84,0.25,0,11,32,107,0,62,10,29,163,55,0.5,-3.2,-21,23,3,136,0,174,0,136,0,310,0
3023,489267,"Rosales, Adam M",33,R,546,SD,214,37,49,12,3,13,35,29,88,4,0,229,319,495,814,3,3,-6,-2,12,59,0.33,200,145,88,136,147,37,17,46,235,25,5.4,4.1,62,133,115,222,237,293,348,496,495,789,843
5317,451705,"Rosario, Alberto ",29,R,2,STL,38,3,7,2,0,0,2,2,5,0,0,184,225,237,462,-5,-7,-18,-12,5,87,0.4,41,59,93,77,0,52,27,21,277,65,1.7,-2.9,15,31,10,226,0,226,222,290,0,516,222
725,424325,"Ross, David ",39,R,2,CHC,166,24,38,6,0,10,32,30,54,0,1,229,338,446,784,-0,-1,-10,-5,15,67,0.56,140,162,95,63,1,33,24,43,244,40,5,4.4,32,136,69,204,283,299,418,407,528,706,946
4207,573131,"Ruf, Darin ",29,R,37o,PHI,83,8,17,2,0,3,9,4,25,0,1,205,236,337,573,0,0,-16,-11,4,70,0.16,84,113,71,69,4,42,20,38,215,30,2.4,-6.9,-21,59,30,164,286,220,267,291,429,511,695
2803,448605,"Ruggiano, Justin ",34,R,o7,NYM,24,4,8,1,0,2,7,2,10,0,1,333,385,625,1010,-2,-4,-15,-9,8,58,0.2,215,207,118,77,11,36,29,36,257,10,7.8,2.2,46,6,20,333,333,333,400,333,722,667,1122
2266,434563,"Ruiz, Carlos ",37,R,2,LA,201,21,53,8,0,3,15,27,33,3,1,264,365,348,713,0,-1,-11,-6,12,84,0.82,53,71,115,73,59,46,21,33,246,55,4.2,0.6,24,147,86,260,271,340,407,328,386,668,793
5387,547004,"Ruiz, Rio ",22,L,5,ATL,7,1,2,0,1,0,2,0,2,1,0,286,286,571,857,0,0,0,0,0,71,0,134,225,174,131,262,20,40,40,254,25,6.6,0.3,34,7,0,286,0,286,0,571,0,857,0
4467,519237,"Rupp, Cameron ",27,R,2,PHI,389,36,98,26,1,16,54,24,114,1,0,252,303,447,750,5,5,-3,1,6,71,0.21,134,108,99,67,68,48,17,34,248,30,4.5,4.3,24,347,72,237,324,291,361,408,632,699,993
4573,608365,"Russell, Addison ",22,R,64,CHC,525,67,125,25,3,21,95,55,135,5,1,238,321,417,738,9,11,6,8,9,74,0.41,111,96,88,109,96,41,21,38,251,45,4.4,-4.1,39,436,162,244,223,317,333,399,468,715,801
3843,516949,"Sanchez, Hector ",26,B,2,SD,49,3,13,1,0,3,8,4,10,0,0,265,333,469,803,-2,-4,-16,-10,7,80,0.4,107,91,116,62,0,33,21,46,249,40,5.2,1.2,39,47,7,286,143,362,143,524,143,886,286
4625,570267,"Santana, Domingo ",23,R,o98,MIL,246,34,63,14,0,11,32,32,91,2,3,256,345,447,792,3,3,-6,-2,11,63,0.35,143,107,98,86,41,44,30,26,252,25,5,2.6,17,192,89,231,312,318,404,408,532,726,937
4606,596143,"Sardinas, Luis ",23,B,6,SD,180,25,44,6,1,4,18,12,48,4,2,244,295,356,651,0,-0,-11,-6,6,73,0.25,71,60,79,140,112,54,18,28,232,30,3.4,-6.9,6,128,69,214,302,270,343,282,492,552,835
3913,502582,"Schafer, Logan ",29,L,o87,FAA,63,8,15,3,1,0,1,8,16,0,0,238,342,317,660,-5,-6,-17,-11,11,75,0.5,57,15,57,123,0,42,24,33,228,40,3.4,-1.9,4,51,23,159,421,275,500,227,526,502,1026
4944,594988,"Schebler, Scott ",25,L,o987,CIN,257,36,68,12,2,9,40,19,59,2,4,265,330,432,762,4,4,-5,-1,7,77,0.32,100,78,104,91,39,53,18,29,262,35,4.5,-1.2,31,237,45,278,195,342,267,449,341,791,608
5293,572114,"Schimpf, Ryan ",28,L,45,SD,276,48,60,17,5,20,51,42,105,1,1,217,336,533,869,4,4,-3,-0,13,62,0.4,223,202,100,103,55,20,16,65,241,40,5.5,6.6,85,270,60,231,157,352,267,556,431,907,698
4800,656941,"Schwarber, Kyle ",23,L,o72,CHC,4,0,0,0,0,0,0,1,2,0,0,0,200,0,200,0,0,0,0,20,50,0.5,0,-24,203,87,0,100,0,0,0,30,0,-0.6,-131,5,0,0,0,200,0,0,0,200,0
4758,489305,"Scruggs, Xavier ",28,R,3,MIA,62,1,13,3,0,1,5,5,20,0,0,210,290,306,596,0,0,-18,-12,7,68,0.25,76,112,92,80,0,50,19,31,175,20,2.7,-4.6,-27,60,9,208,222,300,222,321,222,621,444
4794,608369,"Seager, Corey ",22,L,6,LA,627,105,193,40,5,26,72,54,133,3,3,308,365,512,877,25,26,21,22,8,79,0.41,122,130,127,112,60,46,24,29,290,40,6.7,36.4,64,473,214,334,250,391,308,557,413,948,722
5347,574847,"Segedin, Robert ",27,R,o,LA,73,9,17,2,1,2,12,6,22,0,0,233,301,370,671,-3,-4,-15,-10,7,70,0.27,85,42,70,108,0,53,17,30,224,30,3.6,-3,-3,40,43,265,205,325,279,382,359,707,638
4157,516416,"Segura, Jean ",26,R,46,ARI,637,102,203,41,7,20,64,39,101,33,10,319,368,499,867,41,39,30,33,6,84,0.39,103,93,101,142,144,53,19,28,296,35,6.6,34.9,75,526,168,333,275,380,331,521,431,900,763
5272,592731,"Selsky, Steve ",26,R,o9,CIN,51,9,16,2,0,2,7,2,22,1,0,314,340,471,810,-1,-3,-14,-8,4,57,0.09,127,113,85,106,113,52,31,17,229,10,6.1,1.9,-29,43,11,268,500,286,545,366,900,652,1445
5021,600474,"Severino, Pedro ",22,R,2,WAS,28,6,9,2,0,2,4,5,3,0,0,321,441,607,1048,-2,-4,-15,-9,15,89,1.67,147,76,87,110,0,60,8,32,302,65,9.7,3.9,139,27,7,348,200,444,429,565,800,1010,1229
5095,605480,"Smith, Mallex ",23,L,o87,ATL,189,28,45,7,4,3,22,20,48,16,8,238,316,365,681,5,4,-7,-1,9,75,0.42,77,59,61,137,156,61,16,23,254,45,3.6,-4.7,22,158,57,295,80,365,179,453,120,819,299
3613,474319,"Snyder, Brandon R",29,R,5,ATL,46,8,11,5,1,4,9,1,16,0,0,239,255,652,907,-2,-4,-15,-9,2,65,0.06,290,217,132,92,0,43,20,37,324,40,5.6,1.8,127,34,13,121,538,147,538,333,1462,480,2000
3961,500208,"Solarte, Yangervis ",28,B,534,SD,405,55,116,26,1,15,71,30,63,1,1,286,341,467,808,13,13,5,8,7,84,0.48,104,91,112,66,34,41,22,37,282,45,5.6,8.6,56,338,105,291,271,346,324,472,448,819,772
4721,624585,"Soler, Jorge ",24,R,o97,CHC,227,37,54,9,0,12,31,31,66,0,0,238,333,436,769,1,2,-8,-3,12,71,0.47,125,91,90,84,0,40,17,43,234,40,4.8,-4.6,34,180,84,224,267,328,345,421,467,749,812
2855,452655,"Span, Denard ",32,L,8o,SF,572,70,152,23,5,11,53,53,79,12,7,266,331,381,712,13,13,5,9,8,86,0.67,64,51,87,96,72,53,23,25,282,60,4.2,-0.4,43,433,204,289,217,353,284,428,283,781,566
4739,605486,"Spangenberg, Cory ",25,L,4,SD,48,6,11,1,1,1,8,4,13,1,0,229,302,354,656,-3,-5,-16,-10,8,73,0.31,72,15,51,118,127,69,16,16,251,40,3.5,-1.9,2,34,19,182,333,206,474,242,600,448,1074
5294,607732,"Stallings, Jacob ",26,R,2,PIT,15,0,6,1,0,0,2,0,4,1,0,400,400,467,867,-3,-5,0,0,0,73,0,61,67,108,98,118,45,27,27,239,20,8.6,1.5,-25,15,0,400,0,400,0,467,0,867,0
3373,519317,"Stanton, Giancarlo ",26,R,9o,MIA,413,56,99,20,1,27,74,50,140,0,0,240,326,489,815,9,10,3,5,11,66,0.36,167,156,115,84,0,40,17,43,243,30,5.3,-2.6,47,366,103,231,273,311,379,468,568,779,947
2441,455755,"Stewart, Chris D",34,R,2,PIT,98,10,21,4,0,1,7,12,15,0,0,214,319,286,604,-5,-6,-17,-11,11,85,0.8,46,70,70,89,0,49,17,34,225,60,2.8,-4.8,25,91,22,190,316,297,409,266,368,563,778
5042,596115,"Story, Trevor ",23,R,6,COL,372,67,101,21,4,27,72,35,130,8,5,272,341,567,909,17,17,11,13,8,65,0.27,200,191,119,111,85,29,24,47,259,25,6.4,19.3,72,297,118,268,280,324,385,559,590,883,975
4583,553993,"Suarez, Eugenio ",24,R,56,CIN,565,78,140,25,2,21,70,51,155,11,5,248,317,411,728,12,14,8,10,8,73,0.33,104,105,103,93,75,41,22,38,241,30,4.3,-12,20,483,144,240,276,306,354,377,528,683,882
4700,572180,"Susac, Andrew ",26,R,2,MIL,17,3,4,1,0,1,2,2,5,0,0,235,316,471,786,-3,-5,0,0,11,71,0.4,153,184,96,87,0,17,33,50,271,50,5,0.6,54,18,1,188,1000,278,1000,250,4000,528,5000
531,400085,"Suzuki, Ichiro ",42,L,o978,MIA,327,48,95,15,5,1,22,30,42,10,2,291,354,376,730,8,8,-3,2,8,87,0.71,51,50,77,138,131,48,28,24,286,55,4.8,5,49,295,70,280,339,334,435,366,424,700,859
5129,621020,"Swanson, Dansby ",22,R,6,ATL,129,20,39,7,1,3,17,13,34,3,0,302,361,442,803,2,1,-10,-4,9,74,0.38,93,97,104,130,140,46,23,31,249,20,6.1,5.2,28,126,19,304,294,360,368,411,647,771,1015
4722,519333,"Szczur, Matthew ",26,R,o798,CHC,185,30,48,9,1,5,24,13,39,2,4,259,312,400,712,1,1,-9,-4,6,79,0.33,86,56,72,120,55,43,20,38,247,35,3.9,-2.9,35,123,77,281,225,333,276,404,394,737,671
5375,606132,"Tapia, Raimel ",22,L,o,COL,38,4,10,0,0,0,3,2,11,3,0,263,293,263,556,-2,-4,-16,-10,5,71,0.18,0,59,62,130,163,37,33,30,206,20,3.2,-1.5,-64,33,8,267,250,303,250,267,250,570,500
4699,621035,"Taylor, Chris ",25,R,65,LA,61,8,13,2,2,1,7,4,15,0,0,213,262,361,622,-5,-6,-17,-11,6,75,0.27,84,98,80,156,0,44,22,33,245,45,3.1,-3.3,30,38,27,200,231,263,259,343,385,606,644
4713,572191,"Taylor, Michael ",25,R,o87,WAS,221,28,51,11,0,7,16,14,77,14,3,231,278,376,654,4,3,-8,-2,6,65,0.18,108,81,84,100,119,44,27,30,234,30,3.5,-7.5,-8,150,87,214,259,260,310,336,444,596,755
3457,514913,"Tejada, Ruben ",26,R,65,SF,66,9,11,5,0,0,5,7,13,0,0,167,247,242,489,-6,-7,-18,-12,9,80,0.54,63,80,74,90,0,42,20,38,233,60,1.8,-6.3,18,40,38,83,267,154,342,111,400,265,742
4728,542513,"Telis, Tomas ",25,B,2,MIA,13,1,4,0,0,1,4,0,2,0,0,308,308,538,846,-3,-5,0,0,0,85,0,106,112,62,77,0,64,18,18,225,25,6.1,0.6,48,11,2,364,0,364,0,636,0,1000,0
4291,572204,"Thompson, Trayce ",25,R,o897,LA,236,31,53,11,0,13,32,26,66,5,1,225,302,436,738,3,2,-7,-3,10,72,0.39,133,105,91,78,73,52,16,32,259,45,4.4,-2.4,40,192,70,227,219,307,286,442,422,749,708
5319,592808,"Toles, Andrew ",24,L,o7,LA,105,19,33,9,1,3,16,8,25,1,1,314,365,505,870,1,0,-11,-5,7,76,0.32,127,90,99,108,62,48,22,30,281,30,6.6,5.7,55,102,13,326,231,382,231,511,462,893,692
4816,630111,"Tomas, Yasmany ",25,R,o975,ARI,530,72,144,30,1,31,83,31,136,2,4,272,313,508,820,17,17,12,14,6,74,0.23,145,129,124,59,23,48,21,31,279,35,5.4,11.5,44,421,142,242,364,276,423,449,690,724,1112
4995,605509,"Tomlinson, Kelby ",26,R,4,SF,106,13,31,4,0,0,6,12,18,5,1,292,370,330,700,1,-1,-13,-7,10,83,0.67,30,29,91,119,118,51,29,20,267,45,4.5,-1,14,40,80,265,306,375,367,265,361,640,728
3349,457759,"Turner, Justin M",31,R,5,LA,556,79,153,34,3,27,90,48,107,4,1,275,339,493,832,19,19,14,16,8,81,0.45,125,123,123,91,76,36,24,40,283,50,5.8,12.6,68,424,198,305,209,356,303,563,337,919,640
4949,607208,"Turner, Trea ",23,R,8o4,WAS,307,53,105,14,8,13,40,14,59,33,6,342,370,567,937,32,28,16,20,4,81,0.24,121,122,114,211,277,43,25,32,292,30,8.3,30,94,259,65,348,317,378,338,607,413,985,751
220,346874,"Uribe, Juan ",37,R,5,FAA,238,19,49,9,0,7,25,15,49,0,0,206,259,332,591,-5,-5,-15,-10,6,79,0.31,75,106,102,40,0,46,20,34,236,45,2.7,-16.2,3,177,82,215,187,271,232,374,240,645,472
781,400284,"Utley, Chase ",37,L,4,LA,512,79,129,26,3,14,52,40,115,2,2,252,319,396,716,5,8,2,4,7,78,0.35,90,100,118,101,54,44,22,34,255,40,4.1,-10.6,29,468,97,273,154,343,206,425,264,768,470
5379,642162,"Valaika, Pat ",23,R,5,COL,19,3,5,1,0,1,2,0,8,0,0,263,263,474,737,-4,-5,0,0,0,58,0,167,67,128,104,0,55,9,36,213,10,4.3,-0.2,-1,12,7,250,286,250,286,500,429,750,714
4096,475100,"Van Slyke, Scott ",29,R,o793,LA,102,10,23,6,0,1,7,5,24,1,2,225,292,314,606,-4,-5,-16,-10,4,76,0.21,66,102,98,88,42,39,24,37,235,40,2.5,-6.7,-3,71,42,215,243,268,333,262,405,529,739
3046,461416,"Venable, Will ",33,L,o879,LA,18,2,1,1,0,0,0,0,5,0,0,56,105,111,216,-6,-7,0,0,0,72,0,51,-5,68,87,0,69,23,8,269,45,0.2,-2.8,-41,17,2,63,0,118,0,125,0,243,0
4358,542340,"Villar, Jonathan ",25,B,654,MIL,589,92,168,38,3,19,63,79,174,62,18,285,369,457,826,44,40,32,35,12,70,0.45,120,101,101,110,132,56,20,24,264,35,6,22.5,36,488,191,276,309,363,385,422,545,786,930
2492,458015,"Votto, Joey ",32,L,3,CIN,556,101,181,34,2,29,97,108,120,8,1,326,434,550,985,34,33,28,29,16,78,0.9,133,134,123,84,78,43,27,30,298,45,9.1,55.9,79,495,182,330,314,448,396,584,465,1033,861
4989,592835,"Waldrop, Kyle ",24,L,o,CIN,22,1,5,1,0,0,1,1,5,0,1,227,261,273,534,-4,-6,-18,-12,4,77,0.2,39,123,92,101,20,47,12,41,181,25,1.8,-1.9,-18,19,4,278,0,316,0,333,0,649,0
3171,435522,"Walker, Neil ",30,B,4,NYM,412,57,116,9,1,23,55,42,84,3,1,282,347,476,823,14,14,6,9,9,80,0.5,102,136,116,100,78,35,21,43,255,40,5.9,13.3,50,348,110,266,330,333,391,433,610,766,1001
3163,477165,"Wallace, Brett ",29,L,53,SD,217,19,41,10,0,6,20,29,83,0,0,189,309,318,627,-7,-7,-16,-11,11,62,0.35,102,79,87,59,0,51,21,28,203,30,2.8,-15.5,-28,214,42,171,278,294,381,320,306,615,687
4465,595025,"Walters, Zachary ",26,B,o,FAN,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,0,0,308,162,98,0,33,33,33,0,25,0,-0.9,-128,1,4,0,0,0,0,0,0,0,0
3442,457789,"Weeks, Jemile ",29,B,4,SD,50,5,7,1,1,0,2,3,14,1,0,140,204,200,404,-6,-7,-19,-12,5,72,0.21,37,101,75,114,129,47,22,31,210,45,1.2,-6.1,-35,42,15,139,143,205,200,194,214,400,414
874,430001,"Weeks, Rickie ",33,R,o7,ARI,180,29,43,9,1,9,27,20,54,5,0,239,327,450,777,2,2,-8,-3,10,70,0.37,137,151,114,100,112,45,18,37,251,40,4.9,-0.9,41,129,76,212,284,302,368,336,642,639,1010
648,150029,"Werth, Jayson ",37,R,o7,WAS,525,84,128,28,0,21,69,71,139,5,1,244,335,417,752,10,12,6,8,12,74,0.51,112,116,107,79,69,41,17,42,238,40,4.7,6.9,33,465,141,220,322,312,411,356,620,668,1031
4415,519421,"Wilkins, Andrew ",27,L,3,MIL,24,3,3,1,0,1,3,3,10,1,0,125,222,292,514,-4,-6,-18,-11,11,58,0.3,131,154,101,84,105,57,7,36,198,35,2,-2.2,-12,23,4,150,0,261,0,350,0,611,0
5046,607776,"Williamson, Mac ",25,R,o97,SF,112,14,25,3,0,6,15,13,35,0,1,223,315,411,726,-3,-4,-14,-9,10,69,0.37,117,76,105,81,3,56,17,27,233,30,3.9,-2.3,15,53,74,239,212,340,297,391,424,731,722
5244,547172,"Wolters, Tony ",24,L,2,COL,205,27,53,15,2,3,30,21,53,4,1,259,327,395,723,2,1,-9,-4,9,74,0.4,98,72,64,102,91,48,23,29,258,30,4.5,0.4,26,187,43,267,225,339,279,418,300,757,579
4217,543939,"Wong, Kolten ",25,L,4o,STL,313,39,75,7,7,5,23,34,52,7,0,240,327,355,682,0,1,-8,-4,9,83,0.65,58,79,88,153,164,46,20,34,248,55,3.9,-9.3,47,286,75,239,242,329,320,360,333,689,653
1117,431151,"Wright, David A",33,R,5,NYM,137,18,31,8,0,7,14,26,55,3,2,226,350,438,788,-1,-2,-12,-7,16,60,0.47,165,228,116,79,57,23,28,49,228,30,4.9,0.1,29,120,43,238,194,358,326,455,389,814,714
4335,592885,"Yelich, Christian ",24,L,o78,MIA,578,78,172,38,3,21,98,72,138,9,4,298,376,483,859,26,24,19,21,11,76,0.52,118,97,117,92,71,57,23,20,289,45,6.5,29.6,50,498,161,301,287,392,329,516,387,908,716
